newcatc,newcat,velocity,weightpercentw,diametermm,thicknessmm,heightin,craterdiameterfromouteredgesmm,whenbreakupstartsframe,breakuplocation,inflectionpoint,retraction,category,comments,craterdiameterfromouteredgesmmno,rownum,blocknum,pcat1,pcat2,pcat3,pcat4,pcat5,pcatmax,rho,sigma,nu,pi1,pi2,pi3,pi4,pi5,pi6,lpi1,lpi2,lpi3,lpi4,lpi5,_clus_2,splash,predsplash,issplash,newcat1,aaa1,aaa2,aaa3,aaa4,aaa5
"Intact Sheet","Intact Sheet",5.090589,1,.02,.003,52,57.7,"N","N","N","N","Stuck","",69.2,123,11,.04982664,.60906843,.33628937,.00314315,.00167241,.60906843,1000,106,2.1,244.4726,60090706,.21632653,.15,7.0621926,47.081283,5.4991033,17.911366,-1.5309663,-1.89712,1.9547556,3,0,.0182332,0,"Broken or Intact Sheet",.09322576,.1591584,.35911634,.08142209,.3070774
"Intact Sheet","Intact Sheet",5.090589,1,.02,.004,52,56.5,"N","N","N","N","Stuck","",67.8,124,12,.14508288,.71700843,.13641569,.00097562,.00051738,.71700843,1000,106,2.1,244.4726,60090706,.38458054,.20000001,9.3264513,46.632253,5.4991033,17.911366,-.95560206,-1.6094378,2.2328546,3,0,.0076499,0,"Broken or Intact Sheet",.0868877,.15117869,.35490217,.08324953,.32378191
"Intact Sheet","Intact Sheet",5.090589,1,.025,.0005,52,73.9,"N","N","N","Y","Stuck","Tiny retraction",88.7,125,13,.00078836,.0274536,.72840865,.14316181,.10018758,.72840865,1000,106,2.1,244.4726,38458049,.00600907,.02,1.2060656,60.303279,5.4991033,17.465079,-5.1144851,-3.912023,.18736351,3,0,.2605948,0,"Broken or Intact Sheet",.11157462,.18039763,.36587967,.07593678,.2662113
"Intact Sheet","Intact Sheet",5.090589,1,.025,.0015,52,79.3,"N","N","N","N","Stuck","",95.1,126,14,.00254679,.08342025,.82363608,.0571357,.03326118,.82363608,1000,106,2.1,244.4726,38458049,.05408163,.06,3.582846,59.7141,5.4991033,17.465079,-2.9172606,-2.8134107,1.2761574,3,0,.1378458,0,"Broken or Intact Sheet",.10377419,.17169618,.36387366,.07828128,.28237468
"Intact Sheet","Intact Sheet",5.090589,1,.025,.003,52,73.4,"N","N","N","N","Stuck","",88.1,127,15,.0146468,.33916864,.62940038,.01090903,.00587516,.62940038,1000,106,2.1,244.4726,38458049,.21632653,.12,7.0621926,58.851605,5.4991033,17.465079,-1.5309663,-2.1202635,1.9547556,3,0,.0432689,0,"Broken or Intact Sheet",.09322576,.1591584,.35911634,.08142209,.3070774
"Intact Sheet","Intact Sheet",5.090589,1,.025,.004,52,71.6,"N","N","N","N","Stuck","",85.9,128,16,.0458965,.59334775,.35550848,.00342441,.00182286,.59334775,1000,106,2.1,244.4726,38458049,.38458054,.16000001,9.3264513,58.290319,5.4991033,17.465079,-.95560206,-1.8325814,2.2328546,3,0,.0181637,0,"Broken or Intact Sheet",.0868877,.15117869,.35490217,.08324953,.32378191
"Splash","Splash",3.8015907,.1,.01,.0005,29,49.8,"95","B","N","N","BUP","Changed calibration",59.8,129,1,.00007752,.00277007,.23117573,.23476924,.53120745,.53120745,1000,13,.23,1111.6994,2.457e+09,.06143668,.05,8.2033447,164.06688,7.0136451,21.622397,-2.7897482,-2.9957322,2.104542,4,1,.9996831,1,"Splash",.08998122,.15511643,.35709967,.08236609,.31543658
"Broken Sheet","Broken Sheet",3.8015907,.1,.01,.0015,29,41.3,"N","N","N","Sheet","Fall","Sheet Retraction",49.6,130,2,.00025082,.00890618,.48800908,.24349415,.25933976,.48800908,1000,13,.23,1111.6994,2.457e+09,.55293007,.15,24.252115,161.68076,7.0136451,21.622397,-.59252375,-1.89712,3.1885038,4,0,.9268092,1,"Broken or Intact Sheet",.05405032,.10392887,.30862545,.08975827,.44363709
"Intact Sheet","Intact Sheet",3.8015907,.1,.01,.003,29,48.8,"N","N","N","N","Stick","",58.5,131,3,.00145846,.04959669,.80093007,.09128191,.05673287,.80093007,1000,13,.23,1111.6994,2.457e+09,2.2117203,.30000001,47.468685,158.22894,7.0136451,21.622397,.79377061,-1.2039728,3.8600702,4,0,.0014422,0,"Broken or Intact Sheet",.02519437,.05303256,.20528156,.07843707,.63805444
"Intact Sheet","Intact Sheet",3.8015907,.1,.01,.004,29,52.3,"N","N","N","N","Stick","",62.8,132,4,.00470451,.14358895,.80075826,.03270221,.01824607,.80075826,1000,13,.23,1111.6994,2.457e+09,3.9319474,.40000003,62.40339,156.00846,7.0136451,21.622397,1.3691348,-.91629066,4.1336196,4,0,1.97e-06,0,"Broken or Intact Sheet",.01527781,.03319683,.1434636,.06208469,.74597706
"Splash","Splash",3.8015907,.1,.015,.0005,29,67.3,"101","B","N","N","BUP","",80.8,133,5,.00002197,.00078685,.07889229,.12039782,.79990107,.79990107,1000,13,.23,1111.6994,1.092e+09,.06143668,.03333334,8.2033447,246.10032,7.0136451,20.811467,-2.7897482,-3.4011973,2.104542,5,1,.9999999,1,"Splash",.08998122,.15511643,.35709967,.08236609,.31543658
"Splash","Splash",3.8015907,.1,.015,.0015,29,66.7,"123","M","N","N","SD","",80,134,6,.00007111,.00254168,.21629893,.22846367,.55262461,.55262461,1000,13,.23,1111.6994,1.092e+09,.55293007,.1,24.252115,242.52115,7.0136451,20.811467,-.59252375,-2.3025851,3.1885038,5,1,.9999681,1,"Splash",.05405032,.10392887,.30862545,.08975827,.44363709
"Broken Sheet","Broken Sheet",3.8015907,.1,.015,.003,29,72.7,"182","M","N","N","Fall","",87.2,135,7,.00041385,.01460779,.60498425,.2049529,.17504122,.60498425,1000,13,.23,1111.6994,1.092e+09,2.2117203,.20000001,47.468685,237.34342,7.0136451,20.811467,.79377061,-1.6094379,3.8600702,5,0,.7524302,1,"Broken or Intact Sheet",.02519437,.05303256,.20528156,.07843707,.63805444
"Intact Sheet","Intact Sheet",3.8015907,.1,.015,.004,29,70.2,"T","T","N","N","Fall","",84.2,136,8,.00133805,.04569486,.79373709,.09769891,.06153109,.79373709,1000,13,.23,1111.6994,1.092e+09,3.9319474,.26666669,62.40339,234.0127,7.0136451,20.811467,1.3691348,-1.3217558,4.1336196,5,0,.003728,0,"Broken or Intact Sheet",.01527781,.03319683,.1434636,.06208469,.74597706
"Splash","Splash",3.8015907,.1,.02,.0005,29,58.2,"106","B","N","N","BUP","Sideways Droplet",69.8,137,9,6.229e-06,.00022317,.02373104,.04225327,.93378629,.93378629,1000,13,.23,1111.6994,6.144e+08,.06143668,.025,8.2033447,328.13377,7.0136451,20.236103,-2.7897482,-3.6888794,2.104542,1,1,1,1,"Splash",.08998122,.15511643,.35709967,.08236609,.31543658
"Splash","Splash",3.8015907,.1,.02,.0015,29,86.6,"158","B","N","N","BUP","",103.9,138,10,.00002016,.00072185,.07285509,.11304705,.81335584,.81335584,1000,13,.23,1111.6994,6.144e+08,.55293007,.075,24.252115,323.36153,7.0136451,20.236103,-.59252375,-2.5902671,3.1885038,1,1,.9999999,1,"Splash",.05405032,.10392887,.30862545,.08975827,.44363709
"Splash","Splash",3.8015907,.1,.02,.003,29,81.1,"Prob","M","Y","N","Fall","Rising Silo, Hit edge",97.3,139,11,.00011734,.00418702,.31193453,.25566618,.42809493,.42809493,1000,13,.23,1111.6994,6.144e+08,2.2117203,.15,47.468685,316.45789,7.0136451,20.236103,.79377061,-1.89712,3.8600702,1,1,.9995127,1,"Splash",.02519437,.05303256,.20528156,.07843707,.63805444
"Intact Sheet","Intact Sheet",3.8015907,.1,.02,.004,29,82.6,"3,247","T","N","N","Fall","Hit Edge",99.1,140,12,.00037965,.01341728,.58567963,.2126707,.18785274,.58567963,1000,13,.23,1111.6994,6.144e+08,3.9319474,.20000001,62.40339,312.01693,7.0136451,20.236103,1.3691348,-1.6094378,4.1336196,1,0,.6970036,1,"Broken or Intact Sheet",.01527781,.03319683,.1434636,.06208469,.74597706
"Splash","Splash",3.8015907,.1,.025,.0005,29,77.2,"119","B","N","N","BUP","Spreading Outwards",92.6,141,13,1.766e-06,.00006327,.00684544,.01279331,.98029621,.98029621,1000,13,.23,1111.6994,3.932e+08,.06143668,.02,8.2033447,410.16722,7.0136451,19.789815,-2.7897482,-3.912023,2.104542,2,1,1,1,"Splash",.08998122,.15511643,.35709967,.08236609,.31543658
"Splash","Splash",3.8015907,.1,.025,.0015,29,81.6,"174","B","N","N","BUP","",97.9,142,14,5.714e-06,.00020473,.0218128,.03905086,.9389259,.9389259,1000,13,.23,1111.6994,3.932e+08,.55293007,.06,24.252115,404.20193,7.0136451,19.789815,-.59252375,-2.8134107,3.1885038,2,1,1,1,"Splash",.05405032,.10392887,.30862545,.08975827,.44363709
"Splash","Splash",3.8015907,.1,.025,.003,29,110.6,"Prob","T","N","N","Fall","Hit Edge",132.7,143,15,.00003327,.00119063,.11468101,.1587652,.7253299,.7253299,1000,13,.23,1111.6994,3.932e+08,2.2117203,.12,47.468685,395.57238,7.0136451,19.789815,.79377061,-2.1202635,3.8600702,2,1,.999999,1,"Splash",.02519437,.05303256,.20528156,.07843707,.63805444
"Splash","Splash",3.8015907,.1,.025,.004,29,107.4,"224","M","Y","N","Fall","Hit Edge",128.9,144,16,.00010764,.00384228,.29393306,.25277743,.44933958,.44933958,1000,13,.23,1111.6994,3.932e+08,3.9319474,.16000001,62.40339,390.02118,7.0136451,19.789815,1.3691348,-1.8325814,4.1336196,2,1,.9990259,1,"Splash",.01527781,.03319683,.1434636,.06208469,.74597706
"Splash","Splash",3.8015907,.15,.01,.0005,29,21,"94","B","N","N","BUP","",25.2,145,1,.00012261,.00437416,.3213154,.25681098,.41737686,.41737686,1000,33,.49,437.94218,1.374e+09,.03436069,.05,3.8451154,76.902302,6.0820869,21.041303,-3.3708422,-2.9957322,1.3468036,5,1,.293254,0,"Splash",.10294363,.17074164,.36358969,.07853075,.28419429
"Broken Sheet","Broken Sheet",3.8015907,.15,.01,.0015,29,33.8,"N","N","N","Sheet","Stick","",40.5,146,2,.00039669,.01401082,.59556759,.20878155,.18124336,.59556759,1000,33,.49,437.94218,1.374e+09,.30924615,.15,11.336282,75.575208,6.0820869,21.041303,-1.1736177,-1.89712,2.4280083,5,0,.0295783,0,"Broken or Intact Sheet",.0815912,.14424235,.35045898,.08471036,.3389971
"Intact Sheet","Intact Sheet",3.8015907,.15,.01,.003,29,38.3,"N","N","N","N","Stick","",45.9,147,3,.00230499,.07612294,.82260908,.0623319,.03663109,.82260908,1000,33,.49,437.94218,1.374e+09,1.2369846,.30000001,22.100484,73.668279,6.0820869,21.041303,.21267665,-1.2039728,3.0955995,5,0,.000387,0,"Broken or Intact Sheet",.05793517,.11007202,.3169333,.08948694,.42557257
"Intact Sheet","Intact Sheet",3.8015907,.15,.01,.004,29,40.8,"N","N","N","N","Stick","",48.9,148,4,.00742114,.20851537,.7512387,.02121162,.01161317,.7512387,1000,33,.49,437.94218,1.374e+09,2.1990839,.40000003,28.979831,72.449571,6.0820869,21.041303,.78804088,-.91629066,3.3666001,5,0,.0000155,0,"Broken or Intact Sheet",.04636099,.09129527,.28904239,.08951093,.48379041
"Splash","Splash",3.8015907,.15,.015,.0005,29,44.8,"103","B","Y","N","BUP","",53.8,149,5,.00003476,.00124402,.11920344,.16302454,.71649324,.71649324,1000,33,.49,437.94218,6.109e+08,.03436069,.03333334,3.8451154,115.35345,6.0820869,20.230373,-3.3708422,-3.4011973,1.3468036,1,1,.9521615,1,"Splash",.10294363,.17074164,.36358969,.07853075,.28419429
"Splash","Splash",3.8015907,.15,.015,.0015,29,50.3,"129","M","N","N","SD","",60.4,150,6,.00011248,.00401408,.30302364,.25435237,.43849744,.43849744,1000,33,.49,437.94218,6.109e+08,.30924615,.1,11.336282,113.36281,6.0820869,20.230373,-1.1736177,-2.3025851,2.4280083,1,1,.576741,1,"Splash",.0815912,.14424235,.35045898,.08471036,.3389971
"Broken Sheet","Broken Sheet",3.8015907,.15,.015,.003,29,51.8,"204","M","N","Sheet","Fall","",62.2,151,7,.00065445,.02290044,.69718133,.16098746,.11827631,.69718133,1000,33,.49,437.94218,6.109e+08,1.2369846,.20000001,22.100484,110.50242,6.0820869,20.230373,.21267665,-1.6094379,3.0955995,1,0,.0153793,0,"Broken or Intact Sheet",.05793517,.11007202,.3169333,.08948694,.42557257
"Intact Sheet","Intact Sheet",3.8015907,.15,.015,.004,29,54.8,"N","N","N","N","Stick","",65.8,152,8,.00211484,.07029891,.82065827,.06712705,.03980092,.82065827,1000,33,.49,437.94218,6.109e+08,2.1990839,.26666669,28.979831,108.67436,6.0820869,20.230373,.78804088,-1.3217558,3.3666001,1,0,.0005859,0,"Broken or Intact Sheet",.04636099,.09129527,.28904239,.08951093,.48379041
"Splash","Splash",3.8015907,.15,.02,.0005,29,55.4,"101","B","N","N","BUP","",66.5,153,9,9.853e-06,.00035296,.03701601,.06347107,.8991501,.8991501,1000,33,.49,437.94218,3.436e+08,.03436069,.025,3.8451154,153.8046,6.0820869,19.655009,-3.3708422,-3.6888794,1.3468036,2,1,.9980012,1,"Splash",.10294363,.17074164,.36358969,.07853075,.28419429
"Splash","Splash",3.8015907,.15,.02,.0015,29,55.3,"128","M","N","N","SD","",66.4,154,10,.00003189,.0011413,.11046061,.154677,.73368921,.73368921,1000,33,.49,437.94218,3.436e+08,.30924615,.075,11.336282,151.15042,6.0820869,19.655009,-1.1736177,-2.5902671,2.4280083,2,1,.9698713,1,"Splash",.0815912,.14424235,.35045898,.08471036,.3389971
"Splash","Splash",3.8015907,.15,.02,.003,29,67.4,"181","M","N","N","Fall","",80.9,155,11,.0001856,.0066059,.41569669,.25629192,.32121988,.41569669,1000,33,.49,437.94218,3.436e+08,1.2369846,.15,22.100484,147.33656,6.0820869,19.655009,.21267665,-1.89712,3.0955995,2,1,.2527738,0,"Splash",.05793517,.11007202,.3169333,.08948694,.42557257
"Broken Sheet","Broken Sheet",3.8015907,.15,.02,.004,29,68.5,"180","M","N","N","Fall","",82.2,156,12,.00060038,.02104938,.68139264,.16938197,.12757563,.68139264,1000,33,.49,437.94218,3.436e+08,2.1990839,.20000001,28.979831,144.89914,6.0820869,19.655009,.78804088,-1.6094378,3.3666001,2,0,.011863,0,"Broken or Intact Sheet",.04636099,.09129527,.28904239,.08951093,.48379041
"Splash","Splash",3.8015907,.15,.025,.0005,29,67.9,"120","B","N","N","BUP","",81.5,157,13,2.793e-06,.00010008,.01078413,.01992661,.96918639,.96918639,1000,33,.49,437.94218,2.199e+08,.03436069,.02,3.8451154,192.25576,6.0820869,19.208721,-3.3708422,-3.912023,1.3468036,2,1,.9999037,1,"Splash",.10294363,.17074164,.36358969,.07853075,.28419429
"Splash","Splash",3.8015907,.15,.025,.0015,29,67,"144","M","Y","N","SD","",80.4,158,14,9.038e-06,.00032379,.03406215,.05889538,.90670963,.90670963,1000,33,.49,437.94218,2.199e+08,.30924615,.06,11.336282,188.93803,6.0820869,19.208721,-1.1736177,-2.8134107,2.4280083,2,1,.9984239,1,"Splash",.0815912,.14424235,.35045898,.08471036,.3389971
"Splash","Splash",3.8015907,.15,.025,.003,29,78.1,"144","M","N","N","Fall","",93.7,159,15,.00005262,.00188192,.16981886,.20285132,.62539529,.62539529,1000,33,.49,437.94218,2.199e+08,1.2369846,.12,22.100484,184.17071,6.0820869,19.208721,.21267665,-2.1202635,3.0955995,2,1,.8599629,1,"Splash",.05793517,.11007202,.3169333,.08948694,.42557257
"Splash","Splash",3.8015907,.15,.025,.004,29,80.5,"136","M","N","N","Fall","",96.6,160,16,.00017026,.00606329,.39535368,.25809597,.34031681,.39535368,1000,33,.49,437.94218,2.199e+08,2.1990839,.16000001,28.979831,181.12394,6.0820869,19.208721,.78804088,-1.8325814,3.3666001,2,1,.1714536,0,"Splash",.04636099,.09129527,.28904239,.08951093,.48379041
"Intact Sheet","Intact Sheet",3.8015907,.25,.01,.0005,29,27.8,"N","N","N","N","Stuck","",33.4,161,1,.00030672,.01086868,.53615713,.23007766,.22258981,.53615713,1000,64,.96,225.81394,6.944e+08,.01736111,.05,1.9627851,39.255698,5.4197114,20.358623,-4.0535225,-2.9957322,.67436441,1,0,.0209076,0,"Broken or Intact Sheet",.10903704,.17761859,.36535254,.07669889,.27129295
"Intact Sheet","Intact Sheet",3.8015907,.25,.01,.0015,29,27.3,"N","N","N","N","Stuck","",32.8,162,2,.00099192,.03429197,.7611728,.12225967,.08128364,.7611728,1000,64,.96,225.81394,6.944e+08,.15625,.15,5.7877403,38.584934,5.4197114,20.358623,-1.856298,-1.89712,1.7557419,1,0,.0057836,0,"Broken or Intact Sheet",.09697303,.16371666,.36110525,.0803156,.29788947
"Crater","Crater",3.8015907,.25,.01,.003,29,24.9,"N","N","N","N","Stuck","",29.9,163,3,.00574717,.16979967,.78240117,.02708201,.01496998,.78240117,1000,64,.96,225.81394,6.944e+08,.62500001,.30000001,11.286209,37.620694,5.4197114,20.358623,-.47000361,-1.2039728,2.4235815,1,0,.0006586,0,"Crater",.08171951,.14441334,.35057744,.08467592,.3386138
"Crater","Crater",3.8015907,.25,.01,.004,29,26.3,"N","N","N","N","Stuck","",31.6,164,4,.01836293,.38959367,.57866021,.00870903,.00467416,.57866021,1000,64,.96,225.81394,6.944e+08,1.1111112,.40000003,14.801682,37.004203,5.4197114,20.358623,.10536061,-.91629066,2.6947408,1,0,.0001322,0,"Crater",.07314598,.13265796,.34134416,.08683642,.36601548
"Broken Sheet","Broken Sheet",3.8015907,.25,.015,.0005,29,34.3,"88","M","N","N","Fall","Transition",41.2,165,5,.00008696,.00310639,.25206045,.24223462,.50251158,.50251158,1000,64,.96,225.81394,3.086e+08,.01736111,.03333334,1.9627851,58.883547,5.4197114,19.547693,-4.0535225,-3.4011973,.67436441,2,0,.1322656,0,"Broken or Intact Sheet",.10903704,.17761859,.36535254,.07669889,.27129295
"Intact Sheet","Intact Sheet",3.8015907,.25,.015,.0015,29,37.8,"N","N","N","N","Stick","",45.3,166,6,.00028137,.00997963,.51561837,.23624265,.23787798,.51561837,1000,64,.96,225.81394,3.086e+08,.15625,.1,5.7877403,57.877401,5.4197114,19.547693,-1.856298,-2.3025851,1.7557419,2,0,.0381479,0,"Broken or Intact Sheet",.09697303,.16371666,.36110525,.0803156,.29788947
"Intact Sheet","Intact Sheet",3.8015907,.25,.015,.003,29,41.8,"N","N","N","N","Stuck","",50.1,167,7,.00163583,.05528449,.80898192,.08321179,.05088597,.80898192,1000,64,.96,225.81394,3.086e+08,.62500001,.20000001,11.286209,56.431042,5.4197114,19.547693,-.47000361,-1.6094379,2.4235815,2,0,.0041836,0,"Broken or Intact Sheet",.08171951,.14441334,.35057744,.08467592,.3386138
"Crater","Crater",3.8015907,.25,.015,.004,29,40.8,"N","N","N","N","Stuck","",49,168,8,.00527456,.15813116,.7909256,.02937158,.0162971,.7909256,1000,64,.96,225.81394,3.086e+08,1.1111112,.26666669,14.801682,55.506304,5.4197114,19.547693,.10536061,-1.3217558,2.6947408,2,0,.0008062,0,"Crater",.07314598,.13265796,.34134416,.08683642,.36601548
"Splash","Splash",3.8015907,.25,.02,.0005,29,46.8,"84","M","N","N","Fall","Transition",56.1,169,9,.00002465,.00088261,.08764276,.13058224,.78086774,.78086774,1000,64,.96,225.81394,1.736e+08,.01736111,.025,1.9627851,78.511397,5.4197114,18.972328,-4.0535225,-3.6888794,.67436441,3,1,.4401421,0,"Splash",.10903704,.17761859,.36535254,.07669889,.27129295
"Intact Sheet","Intact Sheet",3.8015907,.25,.02,.0015,29,45.8,"N","N","N","N","Stick","",54.9,170,10,.00007977,.00285035,.23626927,.23673545,.52406516,.52406516,1000,64,.96,225.81394,1.736e+08,.15625,.075,5.7877403,77.169869,5.4197114,18.972328,-1.856298,-2.5902671,1.7557419,3,0,.1648753,0,"Broken or Intact Sheet",.09697303,.16371666,.36110525,.0803156,.29788947
"Intact Sheet","Intact Sheet",3.8015907,.25,.02,.003,29,51.3,"N","N","N","N","Stuck","",61.5,171,11,.00046424,.01635645,.62986883,.19425303,.15905746,.62986883,1000,64,.96,225.81394,1.736e+08,.62500001,.15,11.286209,75.241389,5.4197114,18.972328,-.47000361,-1.89712,2.4235815,3,0,.019473,0,"Broken or Intact Sheet",.08171951,.14441334,.35057744,.08467592,.3386138
"Intact Sheet","Intact Sheet",3.8015907,.25,.02,.004,29,56.7,"N","N","N","N","Stuck","",68,172,12,.0015008,.05096075,.8031012,.08921861,.05521864,.8031012,1000,64,.96,225.81394,1.736e+08,1.1111112,.20000001,14.801682,74.008406,5.4197114,18.972328,.10536061,-1.6094378,2.6947408,3,0,.0036752,0,"Broken or Intact Sheet",.07314598,.13265796,.34134416,.08683642,.36601548
"Splash","Splash",3.8015907,.25,.025,.0005,29,57.8,"87","M","N","N","SD","",69.3,173,13,6.988e-06,.00025035,.02654357,.04688415,.92631494,.92631494,1000,64,.96,225.81394,1.111e+08,.01736111,.02,1.9627851,98.139249,5.4197114,18.526041,-4.0535225,-3.912023,.67436441,3,1,.7869259,1,"Splash",.10903704,.17761859,.36535254,.07669889,.27129295
"Splash","Splash",3.8015907,.25,.025,.0015,29,58.8,"113","M","N","N","Fall","Transition",70.5,174,14,.00002261,.00080971,.08099625,.12289666,.79527477,.79527477,1000,64,.96,225.81394,1.111e+08,.15625,.06,5.7877403,96.462339,5.4197114,18.526041,-1.856298,-2.8134107,1.7557419,3,1,.4733655,0,"Splash",.09697303,.16371666,.36110525,.0803156,.29788947
"Intact Sheet","Intact Sheet",3.8015907,.25,.025,.003,29,69.2,"81","T","N","N","Stuck","",83,175,15,.00013164,.00469452,.33677549,.25818444,.40021391,.40021391,1000,64,.96,225.81394,1.111e+08,.62500001,.12,11.286209,94.051739,5.4197114,18.526041,-.47000361,-2.1202635,2.4235815,3,0,.0795312,0,"Broken or Intact Sheet",.08171951,.14441334,.35057744,.08467592,.3386138
"Intact Sheet","Intact Sheet",3.8015907,.25,.025,.004,29,60.4,"N","N","N","N","Stuck","",72.5,176,16,.00042587,.01502572,.61128229,.20232459,.17094152,.61128229,1000,64,.96,225.81394,1.111e+08,1.1111112,.16000001,14.801682,92.51051,5.4197114,18.526041,.10536061,-1.8325814,2.6947408,3,0,.0153459,0,"Broken or Intact Sheet",.07314598,.13265796,.34134416,.08683642,.36601548
"Crater","Crater",3.8015907,1,.01,.0005,29,18.5,"N","N","N","Y","Stuck","Fill Back",22.2,177,1,.22950249,.68696925,.08267709,.00055633,.00029484,.68696925,1000,106,2.1,136.34049,2.404e+08,.00600907,.05,.89917125,17.983424,4.9151554,19.29766,-5.1144851,-2.9957322,-.10628177,2,0,.0055136,0,"Crater",.1126184,.1815265,.36606355,.07562379,.26416776
"Lump","Lump",3.8015907,1,.01,.0015,29,17.4,"N","N","N","Y","Stuck","Fill back",20.9,178,2,.4908192,.4817891,.02712853,.00017205,.00009113,.4908192,1000,106,2.1,136.34049,2.404e+08,.05408163,.15,2.6623964,17.749309,4.9151554,19.29766,-2.9172606,-1.89712,.97922663,2,0,.0032151,0,"Lump",.10673616,.17505595,.36477224,.07739075,.2760449
"Lump","Lump",3.8015907,1,.01,.003,29,20.4,"N","N","N","Y","Stuck","Fill back",24.5,179,3,.84875449,.14643119,.00476911,.00002956,.00001565,.84875449,1000,106,2.1,136.34049,2.404e+08,.21632653,.30000001,5.2228042,17.409347,4.9151554,19.29766,-1.5309663,-1.2039728,1.6530345,2,0,.0013217,0,"Lump",.09867673,.16575071,.36189651,.07980836,.29386769
"Lump","Lump",3.8015907,1,.01,.004,29,19.9,"N","N","N","Y","Stuck","Boing",23.9,180,4,.94780988,.0506975,.00147865,9.135e-06,4.837e-06,.94780988,1000,106,2.1,136.34049,2.404e+08,.38458054,.40000003,6.8759402,17.189849,4.9151554,19.29766,-.95560206,-.91629066,1.9280284,2,0,.0006925,0,"Lump",.09376518,.15982177,.35942448,.08126375,.30572482
"Intact Sheet","Intact Sheet",3.8015907,1,.015,.0005,29,28.3,"N","N","N","Y","Stuck","Tiny retraction",34,181,5,.07785844,.67883985,.24030537,.00195697,.00103937,.67883985,1000,106,2.1,136.34049,1.068e+08,.00600907,.03333334,.89917125,26.975136,4.9151554,18.48673,-5.1144851,-3.4011973,-.10628177,3,0,.0126529,0,"Broken or Intact Sheet",.1126184,.1815265,.36606355,.07562379,.26416776
"Crater","Crater",3.8015907,1,.015,.0015,29,28.3,"N","N","N","Y","Stuck","Tiny retraction",34,182,6,.21460103,.69502338,.08944778,.00060641,.0003214,.69502338,1000,106,2.1,136.34049,1.068e+08,.05408163,.1,2.6623964,26.623963,4.9151554,18.48673,-2.9172606,-2.3025851,.97922663,3,0,.0071861,0,"Crater",.10673616,.17505595,.36477224,.07739075,.2760449
"Crater","Crater",3.8015907,1,.015,.003,29,27.4,"N","N","N","Y","Stuck","Fill back",32.9,183,7,.61400571,.36921437,.01662042,.00010427,.00005522,.61400571,1000,106,2.1,136.34049,1.068e+08,.21632653,.20000001,5.2228042,26.11402,4.9151554,18.48673,-1.5309663,-1.6094379,1.6530345,3,0,.0028341,0,"Crater",.09867673,.16575071,.36189651,.07980836,.29386769
"Crater","Crater",3.8015907,1,.015,.004,29,30.3,"N","N","N","Y","Stuck","Fill back",36.4,184,8,.8373412,.15741288,.00519663,.00003223,.00001706,.8373412,1000,106,2.1,136.34049,1.068e+08,.38458054,.26666669,6.8759402,25.784774,4.9151554,18.48673,-.95560206,-1.3217558,1.9280284,3,0,.0014437,0,"Crater",.09376518,.15982177,.35942448,.08126375,.30572482
"Intact Sheet","Intact Sheet",3.8015907,1,.02,.0005,29,41.8,"N","N","N","Y","Stuck","Tiny retraction",50.2,185,9,.02337375,.44516249,.52097264,.00683401,.00365711,.52097264,1000,106,2.1,136.34049,60090706,.00600907,.025,.89917125,35.966847,4.9151554,17.911366,-5.1144851,-3.6888794,-.10628177,3,0,.025873,0,"Broken or Intact Sheet",.1126184,.1815265,.36606355,.07562379,.26416776
"Crater","Crater",3.8015907,1,.02,.0015,29,42.3,"N","N","N","Y","Stuck","Tiny retraction",50.8,186,10,.07188453,.66857795,.25627203,.00213256,.00113293,.66857795,1000,106,2.1,136.34049,60090706,.05408163,.075,2.6623964,35.498618,4.9151554,17.911366,-2.9172606,-2.5902671,.97922663,3,0,.0145035,0,"Crater",.10673616,.17505595,.36477224,.07739075,.2760449
"Crater","Crater",3.8015907,1,.02,.003,29,42.3,"N","N","N","Y","Stuck","Tiny retraction",50.7,187,11,.31077422,.6324378,.05622553,.00036765,.00019479,.6324378,1000,106,2.1,136.34049,60090706,.21632653,.15,5.2228042,34.818694,4.9151554,17.911366,-1.5309663,-1.89712,1.6530345,3,0,.0055861,0,"Crater",.09867673,.16575071,.36189651,.07980836,.29386769
"Crater","Crater",3.8015907,1,.02,.004,29,41.8,"N","N","N","Y","Stuck","Fill back",50.2,188,12,.59336482,.38837066,.01809065,.00011367,.0000602,.59336482,1000,106,2.1,136.34049,60090706,.38458054,.20000001,6.8759402,34.379699,4.9151554,17.911366,-.95560206,-1.6094378,1.9280284,3,0,.002797,0,"Crater",.09376518,.15982177,.35942448,.08126375,.30572482
"Intact Sheet","Intact Sheet",3.8015907,1,.025,.0005,29,58.2,"N","N","N","Y","Stuck","Tiny retraction",69.8,189,13,.00673838,.19319585,.76401101,.02327126,.01278349,.76401101,1000,106,2.1,136.34049,38458049,.00600907,.02,.89917125,44.958561,4.9151554,17.465079,-5.1144851,-3.912023,-.10628177,3,0,.0506655,0,"Broken or Intact Sheet",.1126184,.1815265,.36606355,.07562379,.26416776
