newcatc,newcat,velocity,weightpercentw,diametermm,thicknessmm,heightin,craterdiameterfromouteredgesmm,whenbreakupstartsframe,breakuplocation,inflectionpoint,retraction,category,comments,craterdiameterfromouteredgesmmno,rownum,blocknum,pcat1,pcat2,pcat3,pcat4,pcat5,pcatmax,rho,sigma,nu,pi1,pi2,pi3,pi4,pi5,pi6,lpi1,lpi2,lpi3,lpi4,lpi5,_clus_2,splash,predsplash,issplash,newcat1,aaa1,aaa2,aaa3,aaa4,aaa5
Crater,Crater,5.090589,1,0.015,0.0015,52,40.2,N,N,N,Y,Stuck,Tiny retraction,48.2,118,6,0.03079859,0.50848656,0.45279291,0.00516508,0.00275685,0.50848656,1002,106,2.1,244.9615524,5.42E+00,0.054189796,0.1,3.590011648,35.90011648,5.4991033,18.48673,-2.9172606,-2.3025851,1.2761574,3,0,0.0244904,0,Crater,0.10377419,0.17169618,0.36387366,0.07828128,0.28237468
Crater,Crater,5.090589,1,0.015,0.003,52,37.3,N,N,N,Y,Stuck,Fill back,44.7,119,7,0.15611665,0.7159167,0.1265969,0.00089511,0.00047463,0.7159167,1002,106,2.1,244.9615524,5.42E+00,0.216759184,0.2,7.076316979,35.38158489,5.4991033,18.48673,-1.5309663,-1.6094379,1.9547556,3,0,0.0074159,0,Crater,0.09322576,0.1591584,0.35911634,0.08142209,0.3070774
Crater,Crater,5.090589,1,0.015,0.004,52,36.2,N,N,N,Y,Stuck,Fill back,43.4,120,8,0.37448689,0.582135,0.04295445,0.00027695,0.00014671,0.582135,1002,106,2.1,244.9615524,5.42E+00,0.38534966,0.266666667,9.345103868,35.0441395,5.4991033,18.48673,-0.95560206,-1.3217558,2.2328546,3,0,0.0031501,0,Crater,0.0868877,0.15117869,0.35490217,0.08324953,0.32378191
Intact Sheet,Intact Sheet,5.090589,1,0.02,0.0005,52,54.8,N,N,N,Y,Stuck,Tiny retraction,65.7,121,9,0.00277567,0.09021834,0.8234579,0.0529525,0.03059559,0.8234579,1002,106,2.1,244.9615524,9.63E+00,0.006021088,0.025,1.208477706,48.33910822,5.4991033,17.911366,-5.1144851,-3.6888794,0.18736351,3,0,0.1223649,0,Broken or Intact Sheet,0.11157462,0.18039763,0.36587967,0.07593678,0.2662113
Intact Sheet,Intact Sheet,5.090589,1,0.02,0.0015,52,61.2,N,N,N,N,Stuck,,73.4,122,10,0.00892718,0.24021011,0.72346411,0.01774019,0.00965841,0.72346411,1002,106,2.1,244.9615524,9.63E+00,0.054189796,0.075,3.590011648,47.86682197,5.4991033,17.911366,-2.9172606,-2.5902671,1.2761574,3,0,0.0603364,0,Broken or Intact Sheet,0.10377419,0.17169618,0.36387366,0.07828128,0.28237468
Intact Sheet,Intact Sheet,5.090589,1,0.02,0.003,52,57.7,N,N,N,N,Stuck,,69.2,123,11,0.04982664,0.60906843,0.33628937,0.00314315,0.00167241,0.60906843,1002,106,2.1,244.9615524,9.63E+00,0.216759184,0.15,7.076316979,47.17544652,5.4991033,17.911366,-1.5309663,-1.89712,1.9547556,3,0,0.0182332,0,Broken or Intact Sheet,0.09322576,0.1591584,0.35911634,0.08142209,0.3070774
Intact Sheet,Intact Sheet,5.090589,1,0.02,0.004,52,56.5,N,N,N,N,Stuck,,67.8,124,12,0.14508288,0.71700843,0.13641569,0.00097562,0.00051738,0.71700843,1002,106,2.1,244.9615524,9.63E+00,0.38534966,0.2,9.345103868,46.72551934,5.4991033,17.911366,-0.95560206,-1.6094378,2.2328546,3,0,0.0076499,0,Broken or Intact Sheet,0.0868877,0.15117869,0.35490217,0.08324953,0.32378191
Intact Sheet,Intact Sheet,5.090589,1,0.025,0.0005,52,73.9,N,N,N,Y,Stuck,Tiny retraction,88.7,125,13,0.00078836,0.0274536,0.72840865,0.14316181,0.10018758,0.72840865,1002,106,2.1,244.9615524,1.51E+01,0.006021088,0.02,1.208477706,60.42388528,5.4991033,17.465079,-5.1144851,-3.912023,0.18736351,3,0,0.2605948,0,Broken or Intact Sheet,0.11157462,0.18039763,0.36587967,0.07593678,0.2662113
Intact Sheet,Intact Sheet,5.090589,1,0.025,0.0015,52,79.3,N,N,N,N,Stuck,,95.1,126,14,0.00254679,0.08342025,0.82363608,0.0571357,0.03326118,0.82363608,1002,106,2.1,244.9615524,1.51E+01,0.054189796,0.06,3.590011648,59.83352746,5.4991033,17.465079,-2.9172606,-2.8134107,1.2761574,3,0,0.1378458,0,Broken or Intact Sheet,0.10377419,0.17169618,0.36387366,0.07828128,0.28237468
Intact Sheet,Intact Sheet,5.090589,1,0.025,0.003,52,73.4,N,N,N,N,Stuck,,88.1,127,15,0.0146468,0.33916864,0.62940038,0.01090903,0.00587516,0.62940038,1002,106,2.1,244.9615524,1.51E+01,0.216759184,0.12,7.076316979,58.96930815,5.4991033,17.465079,-1.5309663,-2.1202635,1.9547556,3,0,0.0432689,0,Broken or Intact Sheet,0.09322576,0.1591584,0.35911634,0.08142209,0.3070774
Intact Sheet,Intact Sheet,5.090589,1,0.025,0.004,52,71.6,N,N,N,N,Stuck,,85.9,128,16,0.0458965,0.59334775,0.35550848,0.00342441,0.00182286,0.59334775,1002,106,2.1,244.9615524,1.51E+01,0.38534966,0.16,9.345103868,58.40689917,5.4991033,17.465079,-0.95560206,-1.8325814,2.2328546,3,0,0.0181637,0,Broken or Intact Sheet,0.0868877,0.15117869,0.35490217,0.08324953,0.32378191
Splash,Splash,3.8015907,0.1,0.01,0.0005,29,49.8,95,B,N,N,BUP,Changed calibration,59.8,129,1,0.00007752,0.00277007,0.23117573,0.23476924,0.53120745,0.53120745,1000.2,13,0.23,1111.921713,2.46E+01,0.06144896,0.05,8.204984952,164.099699,7.0136451,21.622397,-2.7897482,-2.9957322,2.104542,4,1,0.9996831,1,Splash,0.08998122,0.15511643,0.35709967,0.08236609,0.31543658
Broken Sheet,Broken Sheet,3.8015907,0.1,0.01,0.0015,29,41.3,N,N,N,Sheet,Fall,Sheet Retraction,49.6,130,2,0.00025082,0.00890618,0.48800908,0.24349415,0.25933976,0.48800908,1000.2,13,0.23,1111.921713,2.46E+01,0.553040643,0.15,24.25696556,161.7131037,7.0136451,21.622397,-0.59252375,-1.89712,3.1885038,4,0,0.9268092,1,Broken or Intact Sheet,0.05405032,0.10392887,0.30862545,0.08975827,0.44363709
Intact Sheet,Intact Sheet,3.8015907,0.1,0.01,0.003,29,48.8,N,N,N,N,Stick,,58.5,131,3,0.00145846,0.04959669,0.80093007,0.09128191,0.05673287,0.80093007,1000.2,13,0.23,1111.921713,2.46E+01,2.212162571,0.3,47.47817787,158.2605929,7.0136451,21.622397,0.79377061,-1.2039728,3.8600702,4,0,0.0014422,0,Broken or Intact Sheet,0.02519437,0.05303256,0.20528156,0.07843707,0.63805444
Intact Sheet,Intact Sheet,3.8015907,0.1,0.01,0.004,29,52.3,N,N,N,N,Stick,,62.8,132,4,0.00470451,0.14358895,0.80075826,0.03270221,0.01824607,0.80075826,1000.2,13,0.23,1111.921713,2.46E+01,3.932733459,0.4,62.41586776,156.0396694,7.0136451,21.622397,1.3691348,-0.91629066,4.1336196,4,0,1.97E-06,0,Broken or Intact Sheet,0.01527781,0.03319683,0.1434636,0.06208469,0.74597706
Splash,Splash,3.8015907,0.1,0.015,0.0005,29,67.3,101,B,N,N,BUP,,80.8,133,5,0.00002197,0.00078685,0.07889229,0.12039782,0.79990107,0.79990107,1000.2,13,0.23,1111.921713,5.53E+01,0.06144896,0.033333333,8.204984952,246.1495486,7.0136451,20.811467,-2.7897482,-3.4011973,2.104542,5,1,0.9999999,1,Splash,0.08998122,0.15511643,0.35709967,0.08236609,0.31543658
Splash,Splash,3.8015907,0.1,0.015,0.0015,29,66.7,123,M,N,N,SD,,80,134,6,0.00007111,0.00254168,0.21629893,0.22846367,0.55262461,0.55262461,1000.2,13,0.23,1111.921713,5.53E+01,0.553040643,0.1,24.25696556,242.5696556,7.0136451,20.811467,-0.59252375,-2.3025851,3.1885038,5,1,0.9999681,1,Splash,0.05405032,0.10392887,0.30862545,0.08975827,0.44363709
Broken Sheet,Broken Sheet,3.8015907,0.1,0.015,0.003,29,72.7,182,M,N,N,Fall,,87.2,135,7,0.00041385,0.01460779,0.60498425,0.2049529,0.17504122,0.60498425,1000.2,13,0.23,1111.921713,5.53E+01,2.212162571,0.2,47.47817787,237.3908893,7.0136451,20.811467,0.79377061,-1.6094379,3.8600702,5,0,0.7524302,1,Broken or Intact Sheet,0.02519437,0.05303256,0.20528156,0.07843707,0.63805444
Intact Sheet,Intact Sheet,3.8015907,0.1,0.015,0.004,29,70.2,T,T,N,N,Fall,,84.2,136,8,0.00133805,0.04569486,0.79373709,0.09769891,0.06153109,0.79373709,1000.2,13,0.23,1111.921713,5.53E+01,3.932733459,0.266666667,62.41586776,234.0595041,7.0136451,20.811467,1.3691348,-1.3217558,4.1336196,5,0,0.003728,0,Broken or Intact Sheet,0.01527781,0.03319683,0.1434636,0.06208469,0.74597706
Splash,Splash,3.8015907,0.1,0.02,0.0005,29,58.2,106,B,N,N,BUP,Sideways Droplet,69.8,137,9,6.23E-06,0.00022317,0.02373104,0.04225327,0.93378629,0.93378629,1000.2,13,0.23,1111.921713,9.83E+01,0.06144896,0.025,8.204984952,328.1993981,7.0136451,20.236103,-2.7897482,-3.6888794,2.104542,1,1,1,1,Splash,0.08998122,0.15511643,0.35709967,0.08236609,0.31543658
Splash,Splash,3.8015907,0.1,0.02,0.0015,29,86.6,158,B,N,N,BUP,,103.9,138,10,0.00002016,0.00072185,0.07285509,0.11304705,0.81335584,0.81335584,1000.2,13,0.23,1111.921713,9.83E+01,0.553040643,0.075,24.25696556,323.4262074,7.0136451,20.236103,-0.59252375,-2.5902671,3.1885038,1,1,0.9999999,1,Splash,0.05405032,0.10392887,0.30862545,0.08975827,0.44363709
Splash,Splash,3.8015907,0.1,0.02,0.003,29,81.1,Prob,M,Y,N,Fall,"Rising Silo, Hit edge",97.3,139,11,0.00011734,0.00418702,0.31193453,0.25566618,0.42809493,0.42809493,1000.2,13,0.23,1111.921713,9.83E+01,2.212162571,0.15,47.47817787,316.5211858,7.0136451,20.236103,0.79377061,-1.89712,3.8600702,1,1,0.9995127,1,Splash,0.02519437,0.05303256,0.20528156,0.07843707,0.63805444
Intact Sheet,Intact Sheet,3.8015907,0.1,0.02,0.004,29,82.6,"3,247",T,N,N,Fall,Hit Edge,99.1,140,12,0.00037965,0.01341728,0.58567963,0.2126707,0.18785274,0.58567963,1000.2,13,0.23,1111.921713,9.83E+01,3.932733459,0.2,62.41586776,312.0793388,7.0136451,20.236103,1.3691348,-1.6094378,4.1336196,1,0,0.6970036,1,Broken or Intact Sheet,0.01527781,0.03319683,0.1434636,0.06208469,0.74597706
Splash,Splash,3.8015907,0.1,0.025,0.0005,29,77.2,119,B,N,N,BUP,Spreading Outwards,92.6,141,13,1.77E-06,0.00006327,0.00684544,0.01279331,0.98029621,0.98029621,1000.2,13,0.23,1111.921713,1.54E+02,0.06144896,0.02,8.204984952,410.2492476,7.0136451,19.789815,-2.7897482,-3.912023,2.104542,2,1,1,1,Splash,0.08998122,0.15511643,0.35709967,0.08236609,0.31543658
Splash,Splash,3.8015907,0.1,0.025,0.0015,29,81.6,174,B,N,N,BUP,,97.9,142,14,5.71E-06,0.00020473,0.0218128,0.03905086,0.9389259,0.9389259,1000.2,13,0.23,1111.921713,1.54E+02,0.553040643,0.06,24.25696556,404.2827593,7.0136451,19.789815,-0.59252375,-2.8134107,3.1885038,2,1,1,1,Splash,0.05405032,0.10392887,0.30862545,0.08975827,0.44363709
Splash,Splash,3.8015907,0.1,0.025,0.003,29,110.6,Prob,T,N,N,Fall,Hit Edge,132.7,143,15,0.00003327,0.00119063,0.11468101,0.1587652,0.7253299,0.7253299,1000.2,13,0.23,1111.921713,1.54E+02,2.212162571,0.12,47.47817787,395.6514822,7.0136451,19.789815,0.79377061,-2.1202635,3.8600702,2,1,0.999999,1,Splash,0.02519437,0.05303256,0.20528156,0.07843707,0.63805444
Splash,Splash,3.8015907,0.1,0.025,0.004,29,107.4,224,M,Y,N,Fall,Hit Edge,128.9,144,16,0.00010764,0.00384228,0.29393306,0.25277743,0.44933958,0.44933958,1000.2,13,0.23,1111.921713,1.54E+02,3.932733459,0.16,62.41586776,390.0991735,7.0136451,19.789815,1.3691348,-1.8325814,4.1336196,2,1,0.9990259,1,Splash,0.01527781,0.03319683,0.1434636,0.06208469,0.74597706
Splash,Splash,3.8015907,0.15,0.01,0.0005,29,21,94,B,N,N,BUP,,25.2,145,1,0.00012261,0.00437416,0.3213154,0.25681098,0.41737686,0.41737686,1000.3,33,0.49,438.0735599,1.37E+01,0.034370991,0.05,3.846268721,76.92537441,6.0820869,21.041303,-3.3708422,-2.9957322,1.3468036,5,1,0.293254,0,Splash,0.10294363,0.17074164,0.36358969,0.07853075,0.28419429
Broken Sheet,Broken Sheet,3.8015907,0.15,0.01,0.0015,29,33.8,N,N,N,Sheet,Stick,,40.5,146,2,0.00039669,0.01401082,0.59556759,0.20878155,0.18124336,0.59556759,1000.3,33,0.49,438.0735599,1.37E+01,0.309338921,0.15,11.33968223,75.59788153,6.0820869,21.041303,-1.1736177,-1.89712,2.4280083,5,0,0.0295783,0,Broken or Intact Sheet,0.0815912,0.14424235,0.35045898,0.08471036,0.3389971
Intact Sheet,Intact Sheet,3.8015907,0.15,0.01,0.003,29,38.3,N,N,N,N,Stick,,45.9,147,3,0.00230499,0.07612294,0.82260908,0.0623319,0.03663109,0.82260908,1000.3,33,0.49,438.0735599,1.37E+01,1.237355685,0.3,22.10711433,73.69038109,6.0820869,21.041303,0.21267665,-1.2039728,3.0955995,5,0,0.000387,0,Broken or Intact Sheet,0.05793517,0.11007202,0.3169333,0.08948694,0.42557257
Intact Sheet,Intact Sheet,3.8015907,0.15,0.01,0.004,29,40.8,N,N,N,N,Stick,,48.9,148,4,0.00742114,0.20851537,0.7512387,0.02121162,0.01161317,0.7512387,1000.3,33,0.49,438.0735599,1.37E+01,2.19974344,0.4,28.98852307,72.47130769,6.0820869,21.041303,0.78804088,-0.91629066,3.3666001,5,0,0.0000155,0,Broken or Intact Sheet,0.04636099,0.09129527,0.28904239,0.08951093,0.48379041
Splash,Splash,3.8015907,0.15,0.015,0.0005,29,44.8,103,B,Y,N,BUP,,53.8,149,5,0.00003476,0.00124402,0.11920344,0.16302454,0.71649324,0.71649324,1000.3,33,0.49,438.0735599,3.09E+01,0.034370991,0.033333333,3.846268721,115.3880616,6.0820869,20.230373,-3.3708422,-3.4011973,1.3468036,1,1,0.9521615,1,Splash,0.10294363,0.17074164,0.36358969,0.07853075,0.28419429
Splash,Splash,3.8015907,0.15,0.015,0.0015,29,50.3,129,M,N,N,SD,,60.4,150,6,0.00011248,0.00401408,0.30302364,0.25435237,0.43849744,0.43849744,1000.3,33,0.49,438.0735599,3.09E+01,0.309338921,0.1,11.33968223,113.3968223,6.0820869,20.230373,-1.1736177,-2.3025851,2.4280083,1,1,0.576741,1,Splash,0.0815912,0.14424235,0.35045898,0.08471036,0.3389971
Broken Sheet,Broken Sheet,3.8015907,0.15,0.015,0.003,29,51.8,204,M,N,Sheet,Fall,,62.2,151,7,0.00065445,0.02290044,0.69718133,0.16098746,0.11827631,0.69718133,1000.3,33,0.49,438.0735599,3.09E+01,1.237355685,0.2,22.10711433,110.5355716,6.0820869,20.230373,0.21267665,-1.6094379,3.0955995,1,0,0.0153793,0,Broken or Intact Sheet,0.05793517,0.11007202,0.3169333,0.08948694,0.42557257
Intact Sheet,Intact Sheet,3.8015907,0.15,0.015,0.004,29,54.8,N,N,N,N,Stick,,65.8,152,8,0.00211484,0.07029891,0.82065827,0.06712705,0.03980092,0.82065827,1000.3,33,0.49,438.0735599,3.09E+01,2.19974344,0.266666667,28.98852307,108.7069615,6.0820869,20.230373,0.78804088,-1.3217558,3.3666001,1,0,0.0005859,0,Broken or Intact Sheet,0.04636099,0.09129527,0.28904239,0.08951093,0.48379041
Splash,Splash,3.8015907,0.15,0.02,0.0005,29,55.4,101,B,N,N,BUP,,66.5,153,9,9.85E-06,0.00035296,0.03701601,0.06347107,0.8991501,0.8991501,1000.3,33,0.49,438.0735599,5.50E+01,0.034370991,0.025,3.846268721,153.8507488,6.0820869,19.655009,-3.3708422,-3.6888794,1.3468036,2,1,0.9980012,1,Splash,0.10294363,0.17074164,0.36358969,0.07853075,0.28419429
Splash,Splash,3.8015907,0.15,0.02,0.0015,29,55.3,128,M,N,N,SD,,66.4,154,10,0.00003189,0.0011413,0.11046061,0.154677,0.73368921,0.73368921,1000.3,33,0.49,438.0735599,5.50E+01,0.309338921,0.075,11.33968223,151.1957631,6.0820869,19.655009,-1.1736177,-2.5902671,2.4280083,2,1,0.9698713,1,Splash,0.0815912,0.14424235,0.35045898,0.08471036,0.3389971
Splash,Splash,3.8015907,0.15,0.02,0.003,29,67.4,181,M,N,N,Fall,,80.9,155,11,0.0001856,0.0066059,0.41569669,0.25629192,0.32121988,0.41569669,1000.3,33,0.49,438.0735599,5.50E+01,1.237355685,0.15,22.10711433,147.3807622,6.0820869,19.655009,0.21267665,-1.89712,3.0955995,2,1,0.2527738,0,Splash,0.05793517,0.11007202,0.3169333,0.08948694,0.42557257
Broken Sheet,Broken Sheet,3.8015907,0.15,0.02,0.004,29,68.5,180,M,N,N,Fall,,82.2,156,12,0.00060038,0.02104938,0.68139264,0.16938197,0.12757563,0.68139264,1000.3,33,0.49,438.0735599,5.50E+01,2.19974344,0.2,28.98852307,144.9426154,6.0820869,19.655009,0.78804088,-1.6094378,3.3666001,2,0,0.011863,0,Broken or Intact Sheet,0.04636099,0.09129527,0.28904239,0.08951093,0.48379041
Splash,Splash,3.8015907,0.15,0.025,0.0005,29,67.9,120,B,N,N,BUP,,81.5,157,13,2.79E-06,0.00010008,0.01078413,0.01992661,0.96918639,0.96918639,1000.3,33,0.49,438.0735599,8.59E+01,0.034370991,0.02,3.846268721,192.313436,6.0820869,19.208721,-3.3708422,-3.912023,1.3468036,2,1,0.9999037,1,Splash,0.10294363,0.17074164,0.36358969,0.07853075,0.28419429
Splash,Splash,3.8015907,0.15,0.025,0.0015,29,67,144,M,Y,N,SD,,80.4,158,14,9.04E-06,0.00032379,0.03406215,0.05889538,0.90670963,0.90670963,1000.3,33,0.49,438.0735599,8.59E+01,0.309338921,0.06,11.33968223,188.9947038,6.0820869,19.208721,-1.1736177,-2.8134107,2.4280083,2,1,0.9984239,1,Splash,0.0815912,0.14424235,0.35045898,0.08471036,0.3389971
Splash,Splash,3.8015907,0.15,0.025,0.003,29,78.1,144,M,N,N,Fall,,93.7,159,15,0.00005262,0.00188192,0.16981886,0.20285132,0.62539529,0.62539529,1000.3,33,0.49,438.0735599,8.59E+01,1.237355685,0.12,22.10711433,184.2259527,6.0820869,19.208721,0.21267665,-2.1202635,3.0955995,2,1,0.8599629,1,Splash,0.05793517,0.11007202,0.3169333,0.08948694,0.42557257
Splash,Splash,3.8015907,0.15,0.025,0.004,29,80.5,136,M,N,N,Fall,,96.6,160,16,0.00017026,0.00606329,0.39535368,0.25809597,0.34031681,0.39535368,1000.3,33,0.49,438.0735599,8.59E+01,2.19974344,0.16,28.98852307,181.1782692,6.0820869,19.208721,0.78804088,-1.8325814,3.3666001,2,1,0.1714536,0,Splash,0.04636099,0.09129527,0.28904239,0.08951093,0.48379041
Intact Sheet,Intact Sheet,3.8015907,0.25,0.01,0.0005,29,27.8,N,N,N,N,Stuck,,33.4,161,1,0.00030672,0.01086868,0.53615713,0.23007766,0.22258981,0.53615713,1000.5,64,0.96,225.9268421,6.95E+00,0.017369792,0.05,1.963766341,39.27532682,5.4197114,20.358623,-4.0535225,-2.9957322,0.67436441,1,0,0.0209076,0,Broken or Intact Sheet,0.10903704,0.17761859,0.36535254,0.07669889,0.27129295
Intact Sheet,Intact Sheet,3.8015907,0.25,0.01,0.0015,29,27.3,N,N,N,N,Stuck,,32.8,162,2,0.00099192,0.03429197,0.7611728,0.12225967,0.08128364,0.7611728,1000.5,64,0.96,225.9268421,6.95E+00,0.156328125,0.15,5.790634116,38.60422744,5.4197114,20.358623,-1.856298,-1.89712,1.7557419,1,0,0.0057836,0,Broken or Intact Sheet,0.09697303,0.16371666,0.36110525,0.0803156,0.29788947
Crater,Crater,3.8015907,0.25,0.01,0.003,29,24.9,N,N,N,N,Stuck,,29.9,163,3,0.00574717,0.16979967,0.78240117,0.02708201,0.01496998,0.78240117,1000.5,64,0.96,225.9268421,6.95E+00,0.6253125,0.3,11.29185162,37.6395054,5.4197114,20.358623,-0.47000361,-1.2039728,2.4235815,1,0,0.0006586,0,Crater,0.08171951,0.14441334,0.35057744,0.08467592,0.3386138
Crater,Crater,3.8015907,0.25,0.01,0.004,29,26.3,N,N,N,N,Stuck,,31.6,164,4,0.01836293,0.38959367,0.57866021,0.00870903,0.00467416,0.57866021,1000.5,64,0.96,225.9268421,6.95E+00,1.111666667,0.4,14.80908224,37.02270559,5.4197114,20.358623,0.10536061,-0.91629066,2.6947408,1,0,0.0001322,0,Crater,0.07314598,0.13265796,0.34134416,0.08683642,0.36601548
Broken Sheet,Broken Sheet,3.8015907,0.25,0.015,0.0005,29,34.3,88,M,N,N,Fall,Transition,41.2,165,5,0.00008696,0.00310639,0.25206045,0.24223462,0.50251158,0.50251158,1000.5,64,0.96,225.9268421,1.56E+01,0.017369792,0.033333333,1.963766341,58.91299024,5.4197114,19.547693,-4.0535225,-3.4011973,0.67436441,2,0,0.1322656,0,Broken or Intact Sheet,0.10903704,0.17761859,0.36535254,0.07669889,0.27129295
Intact Sheet,Intact Sheet,3.8015907,0.25,0.015,0.0015,29,37.8,N,N,N,N,Stick,,45.3,166,6,0.00028137,0.00997963,0.51561837,0.23624265,0.23787798,0.51561837,1000.5,64,0.96,225.9268421,1.56E+01,0.156328125,0.1,5.790634116,57.90634116,5.4197114,19.547693,-1.856298,-2.3025851,1.7557419,2,0,0.0381479,0,Broken or Intact Sheet,0.09697303,0.16371666,0.36110525,0.0803156,0.29788947
Intact Sheet,Intact Sheet,3.8015907,0.25,0.015,0.003,29,41.8,N,N,N,N,Stuck,,50.1,167,7,0.00163583,0.05528449,0.80898192,0.08321179,0.05088597,0.80898192,1000.5,64,0.96,225.9268421,1.56E+01,0.6253125,0.2,11.29185162,56.4592581,5.4197114,19.547693,-0.47000361,-1.6094379,2.4235815,2,0,0.0041836,0,Broken or Intact Sheet,0.08171951,0.14441334,0.35057744,0.08467592,0.3386138
Crater,Crater,3.8015907,0.25,0.015,0.004,29,40.8,N,N,N,N,Stuck,,49,168,8,0.00527456,0.15813116,0.7909256,0.02937158,0.0162971,0.7909256,1000.5,64,0.96,225.9268421,1.56E+01,1.111666667,0.266666667,14.80908224,55.53405839,5.4197114,19.547693,0.10536061,-1.3217558,2.6947408,2,0,0.0008062,0,Crater,0.07314598,0.13265796,0.34134416,0.08683642,0.36601548
Splash,Splash,3.8015907,0.25,0.02,0.0005,29,46.8,84,M,N,N,Fall,Transition,56.1,169,9,0.00002465,0.00088261,0.08764276,0.13058224,0.78086774,0.78086774,1000.5,64,0.96,225.9268421,2.78E+01,0.017369792,0.025,1.963766341,78.55065365,5.4197114,18.972328,-4.0535225,-3.6888794,0.67436441,3,1,0.4401421,0,Splash,0.10903704,0.17761859,0.36535254,0.07669889,0.27129295
Intact Sheet,Intact Sheet,3.8015907,0.25,0.02,0.0015,29,45.8,N,N,N,N,Stick,,54.9,170,10,0.00007977,0.00285035,0.23626927,0.23673545,0.52406516,0.52406516,1000.5,64,0.96,225.9268421,2.78E+01,0.156328125,0.075,5.790634116,77.20845488,5.4197114,18.972328,-1.856298,-2.5902671,1.7557419,3,0,0.1648753,0,Broken or Intact Sheet,0.09697303,0.16371666,0.36110525,0.0803156,0.29788947
Intact Sheet,Intact Sheet,3.8015907,0.25,0.02,0.003,29,51.3,N,N,N,N,Stuck,,61.5,171,11,0.00046424,0.01635645,0.62986883,0.19425303,0.15905746,0.62986883,1000.5,64,0.96,225.9268421,2.78E+01,0.6253125,0.15,11.29185162,75.2790108,5.4197114,18.972328,-0.47000361,-1.89712,2.4235815,3,0,0.019473,0,Broken or Intact Sheet,0.08171951,0.14441334,0.35057744,0.08467592,0.3386138
Intact Sheet,Intact Sheet,3.8015907,0.25,0.02,0.004,29,56.7,N,N,N,N,Stuck,,68,172,12,0.0015008,0.05096075,0.8031012,0.08921861,0.05521864,0.8031012,1000.5,64,0.96,225.9268421,2.78E+01,1.111666667,0.2,14.80908224,74.04541118,5.4197114,18.972328,0.10536061,-1.6094378,2.6947408,3,0,0.0036752,0,Broken or Intact Sheet,0.07314598,0.13265796,0.34134416,0.08683642,0.36601548
Splash,Splash,3.8015907,0.25,0.025,0.0005,29,57.8,87,M,N,N,SD,,69.3,173,13,6.99E-06,0.00025035,0.02654357,0.04688415,0.92631494,0.92631494,1000.5,64,0.96,225.9268421,4.34E+01,0.017369792,0.02,1.963766341,98.18831706,5.4197114,18.526041,-4.0535225,-3.912023,0.67436441,3,1,0.7869259,1,Splash,0.10903704,0.17761859,0.36535254,0.07669889,0.27129295
Splash,Splash,3.8015907,0.25,0.025,0.0015,29,58.8,113,M,N,N,Fall,Transition,70.5,174,14,0.00002261,0.00080971,0.08099625,0.12289666,0.79527477,0.79527477,1000.5,64,0.96,225.9268421,4.34E+01,0.156328125,0.06,5.790634116,96.51056859,5.4197114,18.526041,-1.856298,-2.8134107,1.7557419,3,1,0.4733655,0,Splash,0.09697303,0.16371666,0.36110525,0.0803156,0.29788947
Intact Sheet,Intact Sheet,3.8015907,0.25,0.025,0.003,29,69.2,81,T,N,N,Stuck,,83,175,15,0.00013164,0.00469452,0.33677549,0.25818444,0.40021391,0.40021391,1000.5,64,0.96,225.9268421,4.34E+01,0.6253125,0.12,11.29185162,94.09876349,5.4197114,18.526041,-0.47000361,-2.1202635,2.4235815,3,0,0.0795312,0,Broken or Intact Sheet,0.08171951,0.14441334,0.35057744,0.08467592,0.3386138
Intact Sheet,Intact Sheet,3.8015907,0.25,0.025,0.004,29,60.4,N,N,N,N,Stuck,,72.5,176,16,0.00042587,0.01502572,0.61128229,0.20232459,0.17094152,0.61128229,1000.5,64,0.96,225.9268421,4.34E+01,1.111666667,0.16,14.80908224,92.55676398,5.4197114,18.526041,0.10536061,-1.8325814,2.6947408,3,0,0.0153459,0,Broken or Intact Sheet,0.07314598,0.13265796,0.34134416,0.08683642,0.36601548
Crater,Crater,3.8015907,1,0.01,0.0005,29,18.5,N,N,N,Y,Stuck,Fill Back,22.2,177,1,0.22950249,0.68696925,0.08267709,0.00055633,0.00029484,0.68696925,1002,106,2.1,136.6131701,2.41E+00,0.006021088,0.05,0.900969545,18.0193909,4.9151554,19.29766,-5.1144851,-2.9957322,-0.10628177,2,0,0.0055136,0,Crater,0.1126184,0.1815265,0.36606355,0.07562379,0.26416776
Lump,Lump,3.8015907,1,0.01,0.0015,29,17.4,N,N,N,Y,Stuck,Fill back,20.9,178,2,0.4908192,0.4817891,0.02712853,0.00017205,0.00009113,0.4908192,1002,106,2.1,136.6131701,2.41E+00,0.054189796,0.15,2.667721171,17.7848078,4.9151554,19.29766,-2.9172606,-1.89712,0.97922663,2,0,0.0032151,0,Lump,0.10673616,0.17505595,0.36477224,0.07739075,0.2760449
Lump,Lump,3.8015907,1,0.01,0.003,29,20.4,N,N,N,Y,Stuck,Fill back,24.5,179,3,0.84875449,0.14643119,0.00476911,0.00002956,0.00001565,0.84875449,1002,106,2.1,136.6131701,2.41E+00,0.216759184,0.3,5.23324977,17.4441659,4.9151554,19.29766,-1.5309663,-1.2039728,1.6530345,2,0,0.0013217,0,Lump,0.09867673,0.16575071,0.36189651,0.07980836,0.29386769
